1;1;633;3;0;7;90106;0101801;07814;01018;4;3;1;0;PC;0001;82,7925;5,54;0;0;0;0;0;4;10;01/02/2010;22,86;107,33;
1;1;633;4;0;7;90106;0101802;08817;01018;4;3;1;0;PC;0001;116,2165;5,54;0;0;0;0;0;4;10;01/02/2010;22,86;150,66;
1;1;633;5;0;7;90106;0101802;13817;01018;6;4;2;0;PC;0001;175,0499;5,54;0;0;0;0;0;4;10;01/02/2010;22,86;226,92;
1;1;633;6;0;7;90106;0101801;12814;01018;2;1;1;0;PC;0001;132,3847;5,54;0;0;0;0;0;4;10;01/02/2010;22,86;171,62;
1;1;633;7;0;7;90106;0101801;13814;01018;6;4;2;0;PC;0001;140,7311;5,54;0;0;0;0;0;4;10;01/02/2010;22,86;182,44;
1;1;633;8;0;7;90106;0101001;13825;01010;2;1;1;0;PC;0001;387,0044;5,54;0;0;0;0;0;4;10;01/02/2010;17,94;471,61;
1;1;633;9;0;7;90106;0102402;14812;01024;4;2;2;0;PC;0001;47,9337;5,54;0;0;0;0;0;4;10;01/02/2010;22,86;62,14;
1;1;634;1;0;7;90106;0101001;13825;01010;2;1;1;0;PC;0001;398,9736;5,54;0;0;0;0;0;4;10;01/02/2010;15,4;471,6;
1;1;634;2;0;7;90106;0102402;14812;01024;6;4;2;0;PC;0001;49,4162;5,54;0;0;0;0;0;4;10;01/02/2010;20,48;62,14;
1;1;634;3;0;7;90106;0102201;08817;01022;4;3;1;0;PC;0001;92,049;5,54;0;0;0;0;0;4;10;01/02/2010;20,48;115,76;
1;1;635;1;0;7;90106;0102101;13814;01021;2;2;0;0;PC;0001;137,4413;5,54;0;0;0;0;0;4;10;01/02/2010;20,48;172,84;
1;1;635;2;0;7;90106;0102101;12814;01021;2;2;0;0;PC;0001;128,3676;5,54;0;0;0;0;0;4;10;01/02/2010;20,48;161,43;
1;1;635;3;0;7;90106;0102301;07812;01023;6;6;0;0;PC;0001;64,1759;5,54;0;0;0;0;0;4;10;01/02/2010;20,48;80,7;
